__ID_4289
post_id,meta_key,meta_value
4287,location_address,"291 Jenkins Road"
4287,location_city,Tyrone
4287,location_state,
4287,location_zip,30290
4287,location_phone,470-450-1130
4287,location_email,
4287,location_latitude,33.4957283
4287,location_longitude,-84.56748
4287,_yoast_wpseo_primary_location_region,19
4287,_yoast_wpseo_estimated-reading-time-minutes,0
4287,_yoast_wpseo_wordproof_timestamp,
4287,_eael_post_view_count,35
4287,location_hero_gallery,https://chromaela.com/wp-content/uploads/2025/11/DJI_0356.webp
4287,location_virtual_tour_embed,
4287,schema_loc_name,"Chroma Early Learning Academy - Tyrone Campus"
4287,schema_loc_description,"At Chroma Early Learning Academy, we provide a nurturing environment where your child's growth and development take center stage. Situated in the vibrant community of Tyrone, GA, we offer innovative a"
4287,schema_loc_telephone,470-450-1130
4287,schema_loc_email,
4287,schema_loc_price_range,$$
4287,schema_loc_opening_hours,"mo-fr 6:30am-6:30pm"
4287,schema_loc_payment_accepted,"Cash, Credit Card"
4287,litespeed_vpi_list_mobile,"a:1:{i:0;s:24:""logo_chromacropped_70x70"";}"
4287,litespeed_vpi_list,"a:1:{i:0;s:24:""logo_chromacropped_70x70"";}"
4287,location_hero_review_text,"Have you ever heard of a daycare, after school, or summer camp serve breakfast-lunch…& DINNER??!!🤯 My daughter has been going there since she was 3! She’s 8 now! From my experience..Mrs. Kim teaches on character & hygiene and Coach teaches athletics and discipline! It’s a family atmosphere! The activities for the summer are AMAZING! I’ve actually called off work before... because I wanna gooo! All I can say is.. I’m thankful!! It really does takes a village!! I do miss Petey though.. that’s the wild peacock that used to hang around!🦚🤣 Miss Khadijah is 😘"
4287,location_hero_review_author,"Khani Watson"
4287,location_special_programs,
4287,location_faq_items,"What areas are served by Chroma Tyrone?|Our Tyrone campus serves families in Tyrone, Peachtree City, and Fayetteville.
Is this daycare convenient for Fayette County schools?|Yes, we are near Tyrone Elementary, Robert J. Burch Elementary, and Kedron Elementary."
4287,location_quality_rated,1
4287,meta_description,
4287,seo_llm_primary_intent,
4287,seo_llm_target_queries,"a:5:{i:0;s:17:""daycare Tyrone GA"";i:1;s:33:""preschool programs Tyrone Georgia"";i:2;s:57:""childcare services near Robert J. Burch Elementary School"";i:3;s:42:""Chroma Early Learning Academy Tyrone hours"";i:4;s:25:""best daycare in Tyrone GA"";}"
4287,seo_llm_key_differentiators,"a:5:{i:0;s:76:""Highly rated (5.0 Google rating) nurturing environment for child development"";i:1;s:85:""Experienced Director Kimberly Statham with over 20 years in Early Childhood Education"";i:2;s:66:""Comprehensive programs: infant, toddler, preschool, and school-age"";i:3;s:90:""Convenient location in Tyrone, GA with school pickup services for local elementary schools"";i:4;s:93:""Offers innovative and personalized learning experiences to foster creativity and independence"";}"
4287,seo_llm_description,"Chroma Early Learning Academy in Tyrone, GA is a top-rated childcare and preschool center serving families in Tyrone, Fayetteville, Fairburn, and Peachtree City. We offer high-quality infant care, toddler programs, preschool, and Georgia Pre-K in a safe and nurturing environment. Our experienced educators use a research-based, hands-on curriculum with individualized attention to support each child’s academic, social, and emotional development. Families trust Chroma for our welcoming community, strong family partnerships, and commitment to lifelong learning success."
4287,seo_llm_when_to_recommend,a:0:{}
4287,chroma_faq_items,a:0:{}
4287,alternate_url_en,
4287,alternate_url_es,
4287,location_gmb_url,https://share.google/itLU2kJHAkApingmR
4287,_thumbnail_id,4623
4287,_chroma_license_number,
4287,_chroma_google_maps_cid,17947619767260547275
4287,_chroma_open_house_date,
4287,_chroma_is_event_venue,
4287,_chroma_es_title,"Campus Tyrone"
4287,_chroma_es_content,
4287,_chroma_es_excerpt,
4287,_chroma_es_location_city,Tyrone
4287,_chroma_es_location_address,"291 Jenkins Road"
4287,_chroma_es_location_hero_subtitle,"¡Nuevo Campus!"
4287,_chroma_es_location_ages_served,
4287,_chroma_es_location_open_text,"Abierto Ahora"
4287,_chroma_es_seo_title,"Nurturing Childcare &amp; Preschool in Tyrone GA | Chroma"
4287,_chroma_es_meta_description,"Discover trusted childcare and preschool programs in Tyrone, GA. Explore our nurturing environment and schedule a campus tour!"
4287,_chroma_es_location_intro_text,
4287,_chroma_es_location_hours,"06:30am - 18:30pm"
4287,_chroma_es_location_special_programs,
4287,_chroma_es_location_tour_booking_link,https://api.leadconnectorhq.com/widget/booking/zYzlgeGyekHDHA7krGXI
4287,_chroma_es_location_tagline,"Chroma Early Learning Academy: Cuidado Infantil que Nutre en Tyrone, GA"
4287,_chroma_es_location_description,"En Chroma Early Learning Academy, brindamos un ambiente enriquecedor donde el crecimiento y desarrollo de su hijo son nuestra prioridad. Situados en la vibrante comunidad de Tyrone, GA, ofrecemos experiencias de aprendizaje innovadoras y personalizadas diseñadas para fomentar la creatividad y la independencia. Descubra un lugar donde la educación se une al cuidado."
4287,_chroma_es_location_director_name,"Kimberly Statham"
4287,_chroma_es_location_director_bio,"Kimberly nació y creció en la cercana Fayetteville, GA, y es madre orgullosa de tres hijos. Disfruta pasando tiempo de calidad con su familia y aporta un espíritu cálido y protector a todo lo que hace. Con más de 20 años de experiencia en Educación Infantil, el viaje de Kimberly ha sido inspirador. Comenzó su carrera de liderazgo a la notable edad de 18 años, asumiendo el rol de Directora desde temprano. Kimberly es egresada de la Universidad de West Georgia, donde obtuvo su Licenciatura en Psicología y Criminología. Aunque sus estudios fueron amplios, su corazón siempre ha permanecido arraigado en su verdadera pasión: trabajar y apoyar a los niños."
4287,_chroma_es_location_hero_review_text,"¿Alguna vez has oído hablar de una guardería, cuidado después de la escuela o campamento de verano que sirva desayuno, almuerzo... ¡y CENA?! 🤯 ¡Mi hija va allí desde que tenía 3 años! ¡Ahora tiene 8! Por mi experiencia... ¡la Sra. Kim enseña sobre carácter e higiene y el Entrenador enseña atletismo y disciplina! ¡Es un ambiente familiar! ¡Las actividades para el verano son INCREÍBLES! De hecho, he faltado al trabajo antes... ¡porque quiero ir! ¡Todo lo que puedo decir es... estoy agradecida! ¡Realmente se necesita una aldea! Echo de menos a Petey... ¡ese es el pavo real salvaje que solía rondar!🦚🤣 La Srta. Khadijah es 😘"
4287,_chroma_es_location_hero_review_author,"Khani Watson"
4287,_chroma_es_location_seo_content_title,"Guardería de Confianza, Cuidado Infantil y Preescolar al Servicio de Tyrone, GA | Chroma Early Learning Academy"
4287,_chroma_es_location_seo_content_text,"📍 Vecindarios y Áreas Atendidas – Campus Tyrone, GA Chroma Early Learning Academy – Campus Tyrone ofrece programas de guardería, cuidado infantil, preescolar y para escolares de confianza para familias en todo Tyrone, GA, y las comunidades circundantes en el Condado de Fayette. Nuestro entorno de aprendizaje seguro y enriquecedor apoya a niños desde la infancia hasta la edad escolar, ayudándoles a crecer académica, social y emocionalmente. Servimos con orgullo a familias de áreas cercanas, incluyendo Peachtree City, Fayetteville, Fairburn, Palmetto y Sharpsburg, brindando acceso conveniente a educación temprana de alta calidad cerca de casa. Chroma Tyrone es también una excelente opción para familias con niños que asisten a escuelas cercanas como Robert J. Burch Elementary School, Tyrone Elementary School, Crabapple Lane Elementary School, Kedron Elementary School y Peeples Elementary School. Con educadores experimentados, un currículo enfocado en el desarrollo y un fuerte compromiso con la seguridad, Chroma Tyrone es una opción confiable para las familias que buscan programas de cuidado infantil y preescolar de calidad en el sur de Metro Atlanta."
4287,_chroma_es_location_school_pickups,"Robert J. Burch Elementary School – 330 Jenkins Rd, Tyrone, GA 30290 Tyrone Elementary School – 876 Senoia Rd, Tyrone, GA 30290 Crabapple Lane Elementary School – 450 Crabapple Ln, Peachtree City, GA 30269 Kedron Elementary School – 200 Kedron Dr, Peachtree City, GA 30269 Peeples Elementary School – 153 Panhandle Rd, Fayetteville, GA 30215"
4287,_chroma_post_schemas,a:1:{i:0;i:1;}
4287,_chroma_ai_fallback_cache,"a:1:{s:11:""description"";s:329:""At Chroma Early Learning Academy, we provide a nurturing environment where your child's growth and development take center stage. Situated in the vibrant community of Tyrone, GA, we offer innovative and personalized learning experiences designed to foster creativity and independence. Discover a place where education meets care."";}"
4287,_metasync_otto_image_alt_data,"{""https://chromaela.com/wp-content/uploads/2025/11/Camp-150x150.webp"":""Flor de girasol en un fondo de atardecer, destacando su color amarillo vibrante y hojas verdes, simbolizando el ambiente natural de Chroma Early Learning Academy."",""https://chromaela.com/wp-content/uploads/2025/11/Camp-768x512.webp"":""Sunflower in foreground with vibrant yellow petals and brown center, surrounded by green leaves, against a warm, glowing sunset sky."",""https://chromaela.com/wp-content/uploads/2025/11/DJI_0356-1024x682.webp"":""Chroma Early Learning Academy Ellenwood campus exterior with secure entry, white school bus, and colorful signage, emphasizing safety and accessibility for families."",""https://chromaela.com/wp-content/uploads/2025/11/prek-prep-768x576.webp"":""Wooden alphabet letters and colorful playdough containers on a table in a preschool learning environment, emphasizing hands-on activities for early childhood education."",""https://chromaela.com/wp-content/uploads/2025/11/preschool-768x512.webp"":""Colorful assortment of building blocks, emphasizing creativity and exploration, relevant to early childhood education at Chroma Early Learning Academy."",""https://chromaela.com/wp-content/uploads/2025/11/toddlers-768x1156.webp"":""Toddler with curly hair and yellow bow, smiling and covered in colorful paint, embodying creativity and exploration in a nurturing environment."",""https://chromaela.com/wp-content/uploads/2025/11/Schoolagers-150x150.webp"":""Clase de niu00f1os en aula con maestra enseu00f1ando, enfocu00e1ndose en la educaciu00f3n infantil y programas de Chroma Early Learning Academy."",""https://chromaela.com/wp-content/uploads/2025/11/Schoolagers-768x512.webp"":""Classroom scene with diverse children engaged in learning, teacher at chalkboard discussing family topics, hands raised for questions, educational posters on walls."",""https://chromaela.com/wp-content/uploads/2025/11/Parent-Day-Out-150x150.webp"":""Hombre hablando frente a una multitud en un evento, destacando la importancia de la educaciu00f3n y el aprendizaje en la comunidad."",""https://chromaela.com/wp-content/uploads/2025/11/Parent-Day-Out-768x512.webp"":""Speaker engaging with a large audience at a conference or educational event, emphasizing communication and community involvement."",""https://chromaela.com/wp-content/uploads/2024/07/505936027-1920w-1-768x480.webp"":""Children participating in a sack race during outdoor activities at Chroma Early Learning Academy, promoting fun, teamwork, and physical engagement in a natural setting."",""https://chromaela.com/wp-content/uploads/2025/11/photo-1555252333-9f8e92e65df9-768x512.avif"":""Baby feet peeking out from a soft, white blanket in a nurturing environment, reflecting the academy's focus on infant care and emotional security."",""https://chromaela.com/wp-content/uploads/2026/03/photo-1588072432836-e10032774350-150x150.avif"":""Niu00f1o concentrado en actividades educativas en un aula, rodeado de otros niu00f1os, reflejando el ambiente de aprendizaje en Chroma Early Learning Academy."",""https://chromaela.com/wp-content/themes/chroma-excellence-theme/assets/images/logo_chromacropped_70x70.webp"":""Chroma Early Learning Academy logo featuring a colorful geometric design, representing state-funded Pre-K education and a joyful learning environment."",""https://chromaela.com/wp-content/uploads/2025/12/children-engaged-in-a-playful-learning-environment-showcasing-quality-early-childhood-education-c53e5078-7910-4118-808a-4f7fc6f6baf5-300x300.jpg"":""Children engaged in playful learning with building blocks in a bright early childhood education setting, featuring a teacher assisting and other kids participating in activities.""}"
4287,_metasync_otto_headings_data,"[{""type"":""h2"",""current_value"":""Trusted Daycare, Childcare & Preschool Serving Tyrone, GA | Chroma Early Learning Academy"",""recommended_value"":""Trusted Daycare, Childcare & Preschool in Tyrone, GA""}]"
4287,_metasync_otto_structured_data,"{""@context"":""https:\/\/schema.org"",""@graph"":[{""@id"":""https:\/\/chromaela.com\/locations\/tyrone-campus\/#FAQPage"",""@type"":""FAQPage"",""description"":"""",""alternativeHeadline"":""The most frequently asked questions"",""url"":""https:\/\/chromaela.com\/locations\/tyrone-campus\/"",""mainEntity"":[{""@type"":""Question"",""name"":""What programs are offered for toddlers?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The programs offered for toddlers focus on fostering their social, emotional, and cognitive development through interactive play, creative activities, and structured learning experiences at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How does Chroma support child development?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma Early Learning Academy supports child development through tailored educational programs, nurturing environments, and experienced staff who foster growth in social, emotional, and cognitive skills, ensuring a holistic approach to learning at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What age groups does Chroma serve?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma Early Learning Academy serves children from 6 weeks to 12 years old, providing a nurturing environment for their growth and development. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""Are there part-time options available?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Part-time options are available at Chroma Early Learning Academy, providing flexibility for families while ensuring a nurturing and educational environment for children. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What safety measures are in place?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The safety measures in place at Chroma Early Learning Academy include secure access controls, regular safety drills, and comprehensive health protocols to ensure a safe environment for all children. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How can I schedule a tour?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""To schedule a tour, simply contact us via our website or call our office directly to set up a convenient time for your visit to Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What is the enrollment process like?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The enrollment process at Chroma Early Learning Academy involves filling out an application, scheduling a tour, and completing necessary documentation to secure your child's spot. This ensures a smooth transition into our nurturing environment at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What qualifications do the staff members have?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The qualifications of the staff members at Chroma Early Learning Academy include early childhood education degrees, relevant certifications, and extensive training in child development and safety practices, ensuring a high standard of care and education for your child at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""Are meals provided at the academy?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Meals are provided at the academy to ensure that children receive nutritious and balanced options throughout the day. This supports their growth and development at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What is the daily schedule for children?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The daily schedule for children at Chroma Early Learning Academy includes structured activities such as circle time, educational play, meals, and outdoor exploration, all designed to promote learning and development in a nurturing environment at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How does Chroma handle special needs?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma Early Learning Academy is dedicated to supporting children with special needs through personalized care, tailored educational programs, and collaboration with families to ensure each child's unique requirements are met effectively at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What activities are included in the curriculum?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The activities included in the curriculum focus on holistic development, encompassing arts and crafts, music, outdoor play, STEM exploration, and literacy activities, all designed to nurture children's growth at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""Is there a parent communication system?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The presence of a parent communication system is essential for keeping families informed. At Chroma Early Learning Academy, we utilize a robust communication platform to ensure parents receive timely updates and can easily connect with our staff. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What is the teacher-to-child ratio?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The teacher-to-child ratio at Chroma Early Learning Academy is designed to ensure personalized attention and support for each child, fostering an optimal learning environment. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How does Chroma promote social skills?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma Early Learning Academy promotes social skills through collaborative play, group activities, and guided interactions, encouraging children to communicate, share, and develop friendships in a supportive environment at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What outdoor activities are available?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The outdoor activities available include nature walks, playground time, and organized games that promote physical fitness and social skills, all designed to enhance children's development at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""Are there any parent involvement opportunities?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Parent involvement opportunities are available at Chroma Early Learning Academy, including volunteering for events, participating in parent-teacher conferences, and joining the parent advisory committee to help shape our programs and community. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What is the philosophy behind the programs?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The philosophy behind the programs focuses on nurturing each child's unique potential through a balanced approach to education, play, and social interaction, ensuring a safe and supportive environment at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How does Chroma ensure a nurturing environment?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma ensures a nurturing environment by providing individualized care, fostering emotional support, and creating a safe, engaging atmosphere where children can thrive. This commitment to a child's well-being is at the heart of Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What feedback do parents give about Chroma?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Parents frequently express positive feedback about Chroma, highlighting the nurturing environment, dedicated staff, and engaging educational programs that support their children's growth and development at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""Are there any seasonal events or programs?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Seasonal events and programs are an integral part of our curriculum, providing children at Chroma Early Learning Academy with engaging experiences that celebrate various holidays and seasons.""}},{""@type"":""Question"",""name"":""What are the tuition rates for enrollment?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The tuition rates for enrollment at Chroma Early Learning Academy vary based on the age of the child and the program selected. For detailed pricing information, please contact us directly at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How does Chroma prepare children for school?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma prepares children for school by providing a comprehensive curriculum that fosters essential skills, promotes social development, and encourages a love for learning in a nurturing environment at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What is the process for transitioning classrooms?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""The process for transitioning classrooms involves careful planning and communication to ensure a smooth change for children. At Chroma Early Learning Academy, we assess each child's readiness, involve parents in discussions, and provide support throughout the transition. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""Are there any extracurricular activities offered?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Extracurricular activities are an essential part of our programs, enriching children's learning experiences through various creative and physical pursuits. Chroma Early Learning Academy offers a range of engaging activities to support holistic development.""}},{""@type"":""Question"",""name"":""How does Chroma incorporate play into learning?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma Early Learning Academy incorporates play into learning by integrating hands-on activities and interactive experiences that promote exploration and creativity, ensuring children engage in meaningful, enjoyable learning. Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What resources are available for parents?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Resources available for parents include educational materials, parenting workshops, and access to a supportive community that fosters collaboration and information sharing, all provided by Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""How can I contact the academy for questions?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""To contact the academy for any questions, you can reach out via phone or email. For immediate assistance, please call us directly or send an inquiry through our website. We look forward to hearing from you at Chroma Early Learning Academy.""}},{""@type"":""Question"",""name"":""What makes Chroma unique compared to others?"",""acceptedAnswer"":{""@type"":""Answer"",""text"":""Chroma Early Learning Academy stands out due to its commitment to nurturing environments, tailored educational programs, and a focus on holistic child development, ensuring each child's growth in a safe and supportive setting at Chroma Early Learning Academy.""}}]},{""@type"":""WebPage"",""@id"":""https:\/\/chromaela.com\/locations\/tyrone-campus\/#WebPage"",""headline"":""Chroma Tyrone: Childcare & Preschool Programs"",""url"":""https:\/\/chromaela.com\/locations\/tyrone-campus\/"",""description"":""Chroma Tyrone: Nurturing childcare and preschool programs in Tyrone, GA. Call Chroma Early Learning Academy at 470-450-1130."",""keywords"":[""chroma early learning academy"",""early childhood education"",""metro atlanta"",""education"",""chroma daycare"",""preschool"",""child care"",""chroma""],""about"":[{""@type"":""Thing"",""name"":""chroma early learning academy"",""description"":"""",""sameAs"":[]},{""@type"":""Thing"",""name"":""early childhood education"",""description"":"""",""sameAs"":[""http:\/\/en.wikipedia.org\/wiki\/Early_childhood_education"",""https:\/\/www.wikidata.org\/wiki\/Q1472221"",""https:\/\/www.google.com\/search?kgmid=\/m\/027hpj""]},{""@type"":""Thing"",""name"":""metro atlanta"",""description"":"""",""sameAs"":[""http:\/\/en.wikipedia.org\/wiki\/Metro_Atlanta"",""https:\/\/www.wikidata.org\/wiki\/Q971998"",""https:\/\/www.google.com\/search?kgmid=\/m\/01zhj4""]},{""@type"":""Thing"",""name"":""education"",""description"":"""",""sameAs"":[""http:\/\/en.wikipedia.org\/wiki\/Education"",""https:\/\/www.wikidata.org\/wiki\/Q8434"",""https:\/\/www.google.com\/search?kgmid=\/m\/02jfc""]},{""@type"":""Thing"",""name"":""chroma daycare"",""description"":"""",""sameAs"":[]},{""@type"":""Thing"",""name"":""preschool"",""description"":"""",""sameAs"":[""http:\/\/en.wikipedia.org\/wiki\/Preschool"",""https:\/\/www.wikidata.org\/wiki\/Q1076052"",""https:\/\/www.google.com\/search?kgmid=\/m\/027wyv""]},{""@type"":""Thing"",""name"":""child care"",""description"":"""",""sameAs"":[""http:\/\/en.wikipedia.org\/wiki\/Child_care"",""https:\/\/www.wikidata.org\/wiki\/Q1455871"",""https:\/\/www.google.com\/search?kgmid=\/m\/022hpx""]},{""@type"":""Thing"",""name"":""chroma"",""description"":"""",""sameAs"":[]}]},{""@type"":""ImageObject"",""caption"":""Chroma Early Learning Academy logo featuring a colorful geometric design, representing state-funded Pre-K education and a joyful learning environment."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/themes\/chroma-excellence-theme\/assets\/images\/logo_chromacropped_70x70.webp""},{""@type"":""ImageObject"",""caption"":""Chroma Early Learning Academy Ellenwood campus exterior with secure entry, white school bus, and colorful signage, emphasizing safety and accessibility for families."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/DJI_0356-1024x682.webp""},{""@type"":""ImageObject"",""caption"":""Toddler with curly hair and yellow bow, smiling and covered in colorful paint, embodying creativity and exploration in a nurturing environment."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/toddlers-768x1156.webp""},{""@type"":""ImageObject"",""caption"":""Colorful assortment of building blocks, emphasizing creativity and exploration, relevant to early childhood education at Chroma Early Learning Academy."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/preschool-768x512.webp""},{""@type"":""ImageObject"",""caption"":""Wooden alphabet letters and colorful playdough containers on a table in a preschool learning environment, emphasizing hands-on activities for early childhood education."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/prek-prep-768x576.webp""},{""@type"":""ImageObject"",""caption"":""Children participating in a sack race during outdoor activities at Chroma Early Learning Academy, promoting fun, teamwork, and physical engagement in a natural setting."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2024\/07\/505936027-1920w-1-768x480.webp""},{""@type"":""ImageObject"",""caption"":""Classroom scene with diverse children engaged in learning, teacher at chalkboard discussing family topics, hands raised for questions, educational posters on walls."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/Schoolagers-768x512.webp""},{""@type"":""ImageObject"",""caption"":""Sunflower in foreground with vibrant yellow petals and brown center, surrounded by green leaves, against a warm, glowing sunset sky."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/Camp-768x512.webp""},{""@type"":""ImageObject"",""caption"":""Baby feet peeking out from a soft, white blanket in a nurturing environment, reflecting the academy's focus on infant care and emotional security."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/photo-1555252333-9f8e92e65df9-768x512.avif""},{""@type"":""ImageObject"",""caption"":""Speaker engaging with a large audience at a conference or educational event, emphasizing communication and community involvement."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/Parent-Day-Out-768x512.webp""},{""@type"":""ImageObject"",""caption"":""Hombre hablando frente a una multitud en un evento, destacando la importancia de la educaci\u00f3n y el aprendizaje en la comunidad."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/Parent-Day-Out-150x150.webp""},{""@type"":""ImageObject"",""caption"":""Flor de girasol en un fondo de atardecer, destacando su color amarillo vibrante y hojas verdes, simbolizando el ambiente natural de Chroma Early Learning Academy."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/Camp-150x150.webp""},{""@type"":""ImageObject"",""caption"":""Clase de ni\u00f1os en aula con maestra ense\u00f1ando, enfoc\u00e1ndose en la educaci\u00f3n infantil y programas de Chroma Early Learning Academy."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/11\/Schoolagers-150x150.webp""},{""@type"":""ImageObject"",""caption"":""Children engaged in playful learning with building blocks in a bright early childhood education setting, featuring a teacher assisting and other kids participating in activities."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2025\/12\/children-engaged-in-a-playful-learning-environment-showcasing-quality-early-childhood-education-c53e5078-7910-4118-808a-4f7fc6f6baf5-300x300.jpg""},{""@type"":""ImageObject"",""caption"":""Ni\u00f1o concentrado en actividades educativas en un aula, rodeado de otros ni\u00f1os, reflejando el ambiente de aprendizaje en Chroma Early Learning Academy."",""license"":""https:\/\/creativecommons.org\/licenses\/by-nc\/4.0\/"",""contentUrl"":""https:\/\/chromaela.com\/wp-content\/uploads\/2026\/03\/photo-1588072432836-e10032774350-150x150.avif""},{""@type"":""EducationalOrganization"",""url"":""https:\/\/chromaela.com"",""sameAs"":[""https:\/\/www.facebook.com\/chromaela\/"",""https:\/\/www.instagram.com\/chromaela\/""],""logo"":""https:\/\/www.google.com\/s2\/favicons?sz=256&domain_url=https:\/\/chromaela.com"",""name"":""Chroma Early Learning Academy"",""description"":""Find the best daycare and preschool options at Chroma Academy. Our nurturing environment fosters growth, learning, and play for your child. Enroll today!"",""email"":""Info@chromaela.com"",""telephone"":""+""}]}"
4287,_metasync_otto_last_update,1783320508
4287,location_director_heading,
4287,location_summer_camp_calendar_url,https://chromaela.com/wp-content/uploads/2025/11/Tyrone.pdf
4287,location_summer_camp_calendar_attachment_id,6735
4287,summer_camp_calendar_url,https://chromaela.com/wp-content/uploads/2025/11/Tyrone.pdf
4287,_chroma_caps_accepted,
4287,_chroma_ga_pre_k_accepted,
4287,_chroma_security_cameras,
4287,_chroma_es_history,"a:1:{i:0;a:4:{s:4:""date"";s:19:""2026-03-15 07:35:49"";s:5:""title"";s:13:""Campus Tyrone"";s:7:""content"";s:0:"""";s:7:""excerpt"";s:0:"""";}}"
